cntrQ,bslnA,bslnB,bslnC,bslnLikert,focus,focusDiff,totalDiff,maskDiff
"cntrQ_127",8.73,18.69,33.13,true,"WHAT_Ql","Easy","EEH","medium"
"cntrQ_128",7.14,24.51,33.97,false,"WHAT_Ql","Medium","EMH","medium"
"cntrQ_129",5.82,21.44,29.13,false,"WHAT_Ql","Hard","EHH","medium"
"cntrQ_130",10.48,15.47,25.44,false,"WHAT_Ql","Easy","MEH","medium"
"cntrQ_131",18.93,78.8,35.8,false,"WHAT_Ql","Medium","MMH","medium"
"cntrQ_132",27.11,65.7,39.23,false,"WHAT_Ql","Hard","MHH","medium"
"cntrQ_133",8.77,51.6,8.77,true,"WHAT_Ql","Easy","HEH","medium"
"cntrQ_134",10.82,24.74,26.54,true,"WHAT_Ql","Medium","HMH","medium"
"cntrQ_135",9.22,20.17,27.46,true,"WHAT_Ql","Hard","HHH","medium"
"cntrQ_136",15.1,22.56,14.58,true,"WHERE","Easy","EEE","medium"
"cntrQ_137",14.35,14.64,35.76,false,"WHERE","Easy","EME","medium"
"cntrQ_138",12.97,14.99,36.46,true,"WHERE","Easy","EHE","medium"
"cntrQ_139",22.59,24.05,5.49,true,"WHERE","Easy","MEE","medium"
"cntrQ_140",25.03,28.68,39.57,false,"WHERE","Easy","MME","medium"
"cntrQ_141",22.32,21.76,43.75,false,"WHERE","Easy","MHE","medium"
"cntrQ_142",33.93,27.53,29.5,true,"WHERE","Easy","HEE","medium"
"cntrQ_143",23.14,21.55,33.44,true,"WHERE","Easy","HME","medium"
"cntrQ_144",15.52,16.49,15.09,true,"WHERE","Easy","HHE","medium"
"cntrQ_145",34.95,32.02,40.24,false,"WHERE","Medium","EEM","medium"
"cntrQ_146",30.74,32.31,7.73,true,"WHERE","Medium","EMM","medium"
"cntrQ_147",36.21,34.61,25.64,true,"WHERE","Medium","EHM","medium"
"cntrQ_148",34.52,40.91,42.35,true,"WHERE","Medium","MEM","medium"
"cntrQ_149",30.4,36.12,55.97,true,"WHERE","Medium","MMM","medium"
"cntrQ_150",52.25,51.55,30.84,true,"WHERE","Medium","MHM","medium"
"cntrQ_151",23.7,28.53,42.55,true,"WHERE","Medium","HEM","medium"
"cntrQ_152",40.88,39.18,65.74,false,"WHERE","Medium","HMM","medium"
"cntrQ_153",32.37,38.45,16.57,false,"WHERE","Medium","HHM","medium"
"cntrQ_154",27.83,30.51,39.76,true,"WHERE","Hard","EEH","medium"
"cntrQ_155",41.3,40.55,33.24,true,"WHERE","Hard","EMH","medium"
"cntrQ_156",21.88,34.14,33.85,true,"WHERE","Hard","EHH","medium"
"cntrQ_157",12.49,21.08,31.05,true,"WHERE","Hard","MEH","medium"
"cntrQ_158",43.23,33.87,44.21,false,"WHERE","Hard","MMH","medium"
"cntrQ_159",34.35,50.09,34.68,true,"WHERE","Hard","MHH","medium"
"cntrQ_160",33.52,36.55,12.85,true,"WHERE","Hard","HEH","medium"
"cntrQ_161",31.28,26.13,32.45,false,"WHERE","Hard","HMH","medium"
"cntrQ_162",30.4,32.47,14.43,false,"WHERE","Hard","HHH","medium"
"cntrQ_163",38.44,42.6,57.87,true,"WHAT_Qn","Easy","EEE","hard"
"cntrQ_164",39.97,43.35,24.09,true,"WHAT_Qn","Easy","EME","hard"
"cntrQ_165",38.18,34.69,58.82,true,"WHAT_Qn","Easy","EHE","hard"
"cntrQ_166",61.21,64.01,59.26,false,"WHAT_Qn","Medium","MEE","hard"
"cntrQ_167",40.51,23.96,17.59,true,"WHAT_Qn","Medium","MME","hard"
"cntrQ_168",43.47,44.19,52.81,true,"WHAT_Qn","Medium","MHE","hard"
"cntrQ_169",75.83,76.69,34.33,false,"WHAT_Qn","Hard","HEE","hard"
"cntrQ_170",62.53,64.93,40.33,true,"WHAT_Qn","Hard","HME","hard"
"cntrQ_171",66.95,64.92,61.75,false,"WHAT_Qn","Hard","HHE","hard"
"cntrQ_172",17.75,15.52,17.06,false,"WHAT_Qn","Easy","EEM","hard"
"cntrQ_173",17.81,34.69,17.8,false,"WHAT_Qn","Easy","EMM","hard"
"cntrQ_174",55.54,56.13,45.95,false,"WHAT_Qn","Easy","EHM","hard"
"cntrQ_175",38.29,44.19,28.57,true,"WHAT_Qn","Medium","MEM","hard"
"cntrQ_176",61.41,64.01,34.3,true,"WHAT_Qn","Medium","MMM","hard"
"cntrQ_177",82.56,77.48,30.27,true,"WHAT_Qn","Medium","MHM","hard"
"cntrQ_178",47.02,43.3,74.18,false,"WHAT_Qn","Hard","HEM","hard"
"cntrQ_179",49.97,43.31,25.53,false,"WHAT_Qn","Hard","HMM","hard"
"cntrQ_180",24.21,27.05,66.66,true,"WHAT_Qn","Hard","HHM","hard"
"cntrQ_181",26.28,24.93,56.55,true,"WHAT_Qn","Easy","EEH","hard"
"cntrQ_182",83.41,77.48,10.52,true,"WHAT_Qn","Easy","EMH","hard"
"cntrQ_183",16.39,27.34,20.12,false,"WHAT_Qn","Easy","EHH","hard"
"cntrQ_184",38.32,37.06,57.26,true,"WHAT_Qn","Medium","MEH","hard"
"cntrQ_185",32.55,36.42,46.1,false,"WHAT_Qn","Medium","MMH","hard"
"cntrQ_186",58.38,56.13,70.44,true,"WHAT_Qn","Medium","MHH","hard"
"cntrQ_187",47.85,46.62,48.71,true,"WHAT_Qn","Hard","HEH","hard"
"cntrQ_188",19.65,23.06,60.06,false,"WHAT_Qn","Hard","HMH","hard"
"cntrQ_189",73.8,56.78,15.7,true,"WHAT_Qn","Hard","HHH","hard"
"cntrQ_190",42.75,78.73,58.64,false,"WHAT_Ql","Easy","EEE","hard"
"cntrQ_191",29.7,46.04,56.94,true,"WHAT_Ql","Medium","EME","hard"
"cntrQ_192",36.21,71.6,47.73,true,"WHAT_Ql","Hard","EHE","hard"
"cntrQ_193",14.4,15.02,47.73,false,"WHAT_Ql","Easy","MEE","hard"
"cntrQ_194",25.93,78.21,36.92,false,"WHAT_Ql","Medium","MME","hard"
"cntrQ_195",26.1,58.62,53.09,false,"WHAT_Ql","Hard","MHE","hard"
"cntrQ_196",12.54,33.52,44.9,false,"WHAT_Ql","Easy","HEE","hard"
"cntrQ_197",34.09,72.51,43,true,"WHAT_Ql","Medium","HME","hard"
"cntrQ_198",6.29,18.64,55.47,true,"WHAT_Ql","Hard","HHE","hard"
"cntrQ_199",13,84.16,13,true,"WHAT_Ql","Easy","EEM","hard"
"cntrQ_200",41.41,56.7,58.82,true,"WHAT_Ql","Medium","EMM","hard"
"cntrQ_201",15.59,33.47,59.87,true,"WHAT_Ql","Hard","EHM","hard"
"cntrQ_202",20.48,54.18,34.63,true,"WHAT_Ql","Easy","MEM","hard"
"cntrQ_203",2.76,15.58,27.21,true,"WHAT_Ql","Medium","MMM","hard"
"cntrQ_204",24.6,44.15,55.84,false,"WHAT_Ql","Hard","MHM","hard"
"cntrQ_205",0.92,3.7,43.74,true,"WHAT_Ql","Easy","HEM","hard"
"cntrQ_206",32.92,65.24,46.95,true,"WHAT_Ql","Medium","HMM","hard"
"cntrQ_207",13.18,28.33,57.42,true,"WHAT_Ql","Hard","HHM","hard"
"cntrQ_208",6.5,18.69,17.47,false,"WHAT_Ql","Easy","EEH","hard"
"cntrQ_209",9.26,24.51,39.76,true,"WHAT_Ql","Medium","EMH","hard"
"cntrQ_210",8.39,21.44,48.25,false,"WHAT_Ql","Hard","EHH","hard"
"cntrQ_211",8.69,15.47,54.85,true,"WHAT_Ql","Easy","MEH","hard"
"cntrQ_212",11.93,78.8,29.42,true,"WHAT_Ql","Medium","MMH","hard"
"cntrQ_213",42.74,65.7,62.36,false,"WHAT_Ql","Hard","MHH","hard"
"cntrQ_214",32.76,51.6,57.38,true,"WHAT_Ql","Easy","HEH","hard"
"cntrQ_215",15.72,24.74,49.48,false,"WHAT_Ql","Medium","HMH","hard"
"cntrQ_216",12.23,20.17,54.07,false,"WHAT_Ql","Hard","HHH","hard"
"cntrQ_217",25.9,22.56,48.93,true,"WHERE","Easy","EEE","hard"
"cntrQ_218",13.88,14.64,64.56,false,"WHERE","Easy","EME","hard"
"cntrQ_219",22.62,21.78,62.19,true,"WHERE","Easy","EHE","hard"
"cntrQ_220",23.91,24.05,68.32,false,"WHERE","Easy","MEE","hard"
"cntrQ_221",39.32,28.68,35.56,true,"WHERE","Easy","MME","hard"
"cntrQ_222",20.02,21.76,55.95,true,"WHERE","Easy","MHE","hard"
"cntrQ_223",27.31,27.53,42.62,true,"WHERE","Easy","HEE","hard"
"cntrQ_224",23.61,21.55,53.51,true,"WHERE","Easy","HME","hard"
"cntrQ_225",15.39,16.49,57.86,true,"WHERE","Easy","HHE","hard"
"cntrQ_226",27.34,29.79,11.71,true,"WHERE","Medium","EEM","hard"
"cntrQ_227",33.69,32.31,62.79,false,"WHERE","Medium","EMM","hard"
"cntrQ_228",38.63,40.16,55.51,false,"WHERE","Medium","EHM","hard"
"cntrQ_229",28.63,40.91,28.34,true,"WHERE","Medium","MEM","hard"
"cntrQ_230",40.52,36.12,39.35,true,"WHERE","Medium","MMM","hard"
"cntrQ_231",47.84,47.33,56.21,false,"WHERE","Medium","MHM","hard"
"cntrQ_232",30.71,28.53,28.57,true,"WHERE","Medium","HEM","hard"
"cntrQ_233",47.08,39.18,38.88,false,"WHERE","Medium","HMM","hard"
"cntrQ_234",41.04,38.45,59.23,true,"WHERE","Medium","HHM","hard"
"cntrQ_235",30.82,30.51,25.73,true,"WHERE","Hard","EEH","hard"
"cntrQ_236",40.67,40.55,42.48,true,"WHERE","Hard","EMH","hard"
"cntrQ_237",40.5,34.14,55.59,false,"WHERE","Hard","EHH","hard"
"cntrQ_238",34.4,36.8,58.94,false,"WHERE","Hard","MEH","hard"
"cntrQ_239",17.98,30.96,28.9,true,"WHERE","Hard","MMH","hard"
"cntrQ_240",52.72,50.09,60.04,true,"WHERE","Hard","MHH","hard"
"cntrQ_241",42.19,36.55,55.71,true,"WHERE","Hard","HEH","hard"
"cntrQ_242",30.58,26.13,62.91,true,"WHERE","Hard","HMH","hard"
"cntrQ_243",32.24,32.47,55.38,false,"WHERE","Hard","HHH","hard"
