cntrQ,bslnA,bslnB,bslnC,bslnLikert,focus,focusDiff,totalDiff,maskDiff
"cntrQ_244",54.44,46.15,14.24,true,"WHAT_Qn","Easy","EEE","easy"
"cntrQ_245",49.42,50.66,84.81,true,"WHAT_Qn","Easy","EME","easy"
"cntrQ_246",42.63,49.26,64.97,true,"WHAT_Qn","Easy","EHE","easy"
"cntrQ_247",42.89,38.52,55.35,true,"WHAT_Qn","Medium","MEE","easy"
"cntrQ_248",26.1,37.62,13.06,false,"WHAT_Qn","Medium","MME","easy"
"cntrQ_249",44.56,53.07,44.8,false,"WHAT_Qn","Medium","MHE","easy"
"cntrQ_250",62.84,58.01,75.2,true,"WHAT_Qn","Hard;","HEE","easy"
"cntrQ_251",66.25,61.4,14.66,true,"WHAT_Qn","Hard;","HME","easy"
"cntrQ_252",47.53,61.26,14.42,false,"WHAT_Qn","Hard;","HHE","easy"
"cntrQ_253",50.35,48.31,69.76,true,"WHAT_Qn","Easy","EEM","easy"
"cntrQ_254",49.63,49.31,25.81,true,"WHAT_Qn","Easy","EMM","easy"
"cntrQ_255",47.41,45.53,69.25,false,"WHAT_Qn","Easy","EHM","easy"
"cntrQ_256",63.4,53.2,37.46,true,"WHAT_Qn","Medium","MEM","easy"
"cntrQ_257",44.37,38.51,33.13,true,"WHAT_Qn","Medium","MMM","easy"
"cntrQ_258",43.73,59.43,25.06,false,"WHAT_Qn","Medium","MHM","easy"
"cntrQ_259",53.44,53.14,85.45,true,"WHAT_Qn","Hard;","HEM","easy"
"cntrQ_260",33.85,53.15,24.92,true,"WHAT_Qn","Hard;","HMM","easy"
"cntrQ_261",37.75,41.49,64.76,true,"WHAT_Qn","Hard;","HHM","easy"
"cntrQ_262",51.29,52.04,74.92,false,"WHAT_Qn","Easy","EEH","easy"
"cntrQ_263",63.78,59.35,4.73,true,"WHAT_Qn","Easy","EMH","easy"
"cntrQ_264",56.17,53.6,74.92,false,"WHAT_Qn","Easy","EHH","easy"
"cntrQ_265",58.99,52.11,69.7,false,"WHAT_Qn","Medium","MEH","easy"
"cntrQ_266",48.86,53.16,35.15,false,"WHAT_Qn","Medium","MMH","easy"
"cntrQ_267",35.56,45.57,39.47,true,"WHAT_Qn","Medium","MHH","easy"
"cntrQ_268",46.82,52.52,69.51,true,"WHAT_Qn","Hard;","HEH","easy"
"cntrQ_269",38.13,39.45,84.81,false,"WHAT_Qn","Hard;","HMH","easy"
"cntrQ_270",44.19,48.02,75.65,true,"WHAT_Qn","Hard;","HHH","easy"
"cntrQ_271",5.84,78.73,12.38,true,"WHAT_Ql","Easy","EEE","easy"
