StartDate,EndDate,Status,IPAddress,Progress,Duration_in_seconds,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,idc,drawnQn,drawnQl,queryString,flips,nMasks,dMask,dComplex_Qn,dComplex_Ql,dComplex_Where,focus,bslnA1,bslnA2,bslnA3,bslnB,cntrQ,dComplex_focus,info_focus_dComplex_dMask,info_dComplex_dMask,prolificId,trustB,t,answerA1,diffA1,log_diffA1,answerA2,diffA2,log_diffA2,answerA3,diffA3,log_diffA3,answerB,correctB,trustA1,trustA2,trustA3,uniqueCntrQuestion
"15/11/2021 10:40","15/11/2021 11:01","IP Address","86.180.100.113","100","1228","True","15/11/2021 11:01","R_eYjg7i4wA7I7RF7","51.57440186","-0.713699341","anonymous","EN",59,"electricity consumption","radio on","wiper on gte 1","h0v0",3,"easy","M","M","M","WHAT_Ql",0.19,15.58,7.29,-1,460,"M","WHAT_Ql_M_E","M_E","576075c3624ccc0006233eb7","5","90.915","0",0.19,-1.6665762662748083,"15",0.5800000000000001,-0.504304837375931,"7",0.29000000000000004,-1.2688167584277998,"Agree",0,"4","4","3",17
"15/11/2021 10:39","15/11/2021 11:02","IP Address","69.180.215.111","100","1395","True","15/11/2021 11:02","R_1QcRv3lkjVBir87","36.15789795","-86.8608017","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",6,"medium","H","M","E","WHAT_Qn",84.3,76.69,19.89,-1,256,"H","WHAT_Qn_H_M","H_M","60a71d27a66fac796ad4de6f","5","80.107","82",2.299999999999997,1.2779847472997636,"73",3.6899999999999977,1.931683057059805,"18",1.8900000000000006,1.0107798387532432,"Agree",0,"5","5","5",18
"15/11/2021 10:39","15/11/2021 11:02","IP Address","69.180.215.111","100","1395","True","15/11/2021 11:02","R_1QcRv3lkjVBir87","36.15789795","-86.8608017","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",3,"easy","H","M","E","WHAT_Ql",8.62,58.43,10.19,-1,327,"M","WHAT_Ql_M_E","M_E","60a71d27a66fac796ad4de6f","5","91.266","6",2.619999999999999,1.4568061492304736,"58",0.4299999999999997,-0.8494403234246195,"8",2.1899999999999995,1.2110121934855114,"Agree",0,"5","5","5",19
"15/11/2021 10:39","15/11/2021 11:02","IP Address","69.180.215.111","100","1395","True","15/11/2021 11:02","R_1QcRv3lkjVBir87","36.15789795","-86.8608017","anonymous","EN",67,"electricity consumption","wiper on","gps on gte 1","h0v0",6,"medium","H","H","H","WHAT_Ql",10.72,21.24,50.85,1,412,"H","WHAT_Ql_H_M","H_M","60a71d27a66fac796ad4de6f","5","110.257","11",-0.27999999999999936,-1.3040061868901023,"22",-0.7600000000000016,-0.17625063969172472,"47",3.8500000000000014,1.9909548603969935,"Neither agree nor disagree",0,"5","5","5",20
"15/11/2021 10:39","15/11/2021 11:02","IP Address","69.180.215.111","100","1395","True","15/11/2021 11:02","R_1QcRv3lkjVBir87","36.15789795","-86.8608017","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",9,"hard","H","E","E","WHAT_Qn",70.77,76.69,20.7,-1,297,"H","WHAT_Qn_H_H","H_H","60a71d27a66fac796ad4de6f","4","128.438","70",0.769999999999996,-0.16004041251047468,"75",1.6899999999999977,0.8599695482210242,"18",2.6999999999999993,1.498250867527825,"Disagree",1,"4","5","5",21
"15/11/2021 10:39","15/11/2021 11:02","IP Address","69.180.215.111","100","1395","True","15/11/2021 11:02","R_1QcRv3lkjVBir87","36.15789795","-86.8608017","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",6,"medium","H","M","E","WHAT_Ql",24.5,75.88,30.78,1,358,"M","WHAT_Ql_M_M","M_M","60a71d27a66fac796ad4de6f","3","189.598","17",7.5,2.9307373375628862,"85",-9.120000000000005,3.208673319629472,"25",5.780000000000001,2.5619370596224327,"Agree",1,"2","5","5",22
"15/11/2021 10:39","15/11/2021 11:02","IP Address","69.180.215.111","100","1395","True","15/11/2021 11:02","R_1QcRv3lkjVBir87","36.15789795","-86.8608017","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",3,"easy","H","M","E","WHAT_Qn",80.22,76.69,38.14,1,433,"H","WHAT_Qn_H_E","H_E","60a71d27a66fac796ad4de6f","5","59.072","78",2.219999999999999,1.2295879227406512,"69",7.689999999999998,2.9662458732249393,"32",6.140000000000001,2.6473145095471358,"Neither agree nor disagree",0,"5","5","5",23
"15/11/2021 10:39","15/11/2021 11:02","IP Address","69.180.215.111","100","1395","True","15/11/2021 11:02","R_1QcRv3lkjVBir87","36.15789795","-86.8608017","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h0v0",6,"medium","E","M","E","WHAT_Ql",14.95,84.11,17.28,-1,304,"M","WHAT_Ql_M_M","M_M","60a71d27a66fac796ad4de6f","5","138.632","11",3.9499999999999993,2.026800059343715,"85",-0.8900000000000006,0.02147972741045234,"14",3.280000000000001,1.767654798237347,"Neither agree nor disagree",0,"4","5","5",24
"15/11/2021 10:39","15/11/2021 11:02","IP Address","69.180.215.111","100","1395","True","15/11/2021 11:02","R_1QcRv3lkjVBir87","36.15789795","-86.8608017","anonymous","EN",67,"electricity consumption","wiper on","gps on gte 1","h0v0",3,"easy","H","E","H","WHAT_Ql",0,7.29,38.41,1,381,"E","WHAT_Ql_E_E","E_E","60a71d27a66fac796ad4de6f","5","100.638","0",0,-3,"8",-0.71,-0.2601518973006725,"39",-0.5900000000000034,-0.48398485299632843,"Agree",1,"5","5","5",25
"15/11/2021 10:39","15/11/2021 11:02","IP Address","69.180.215.111","100","1395","True","15/11/2021 11:02","R_1QcRv3lkjVBir87","36.15789795","-86.8608017","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h0v0",9,"hard","E","M","E","WHAT_Qn",49.46,42.6,33.03,-1,472,"E","WHAT_Qn_E_H","E_H","60a71d27a66fac796ad4de6f","3","115.816","50",-0.5399999999999991,-0.588573754273537,"45",-2.3999999999999986,1.3362833878644316,"26",7.030000000000001,2.838951766951943,"Agree",0,"4","4","5",26
"15/11/2021 10:39","15/11/2021 11:06","IP Address","169.1.87.16","100","1624","True","15/11/2021 11:06","R_AbzhkaHbLakoqat","-33.91400146","18.41290283","anonymous","EN",67,"electricity consumption","wiper on","gps on gte 1","h0v0",3,"easy","H","M","H","WHAT_Qn",52.06,56.78,19.63,1,246,"H","WHAT_Qn_H_E","H_E","600d559d03355c51465a7004","3","92.038","36",16.060000000000002,4.016585460434449,"90",-33.22,5.059398543973422,"41",-21.37,4.425929205208577,"Agree",1,"3","4","3",27
"15/11/2021 10:39","15/11/2021 11:06","IP Address","169.1.87.16","100","1624","True","15/11/2021 11:06","R_AbzhkaHbLakoqat","-33.91400146","18.41290283","anonymous","EN",67,"electricity consumption","wiper on","gps on gte 1","h0v0",9,"hard","H","E","H","WHAT_Qn",48.07,56.78,23.82,1,351,"H","WHAT_Qn_H_H","H_H","600d559d03355c51465a7004","3","103.7","46",2.0700000000000003,1.1342209397606338,"62",-5.219999999999999,2.418189947945766,"68",-44.18,5.4693976168765515,"Neither agree nor disagree",0,"3","3","2",28
"15/11/2021 10:39","15/11/2021 11:06","IP Address","169.1.87.16","100","1624","True","15/11/2021 11:06","R_AbzhkaHbLakoqat","-33.91400146","18.41290283","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h0v0",5,"medium","E","M","E","WHAT_Qn",43.35,42.6,13.03,-1,408,"E","WHAT_Qn_E_M","E_M","600d559d03355c51465a7004","3","46.103","91",-47.65,5.578183968090094,"72",-29.4,4.883865154509794,"69",-55.97,5.809800277545323,"Disagree",1,"2","3","2",29
"15/11/2021 10:39","15/11/2021 11:06","IP Address","169.1.87.16","100","1624","True","15/11/2021 11:06","R_AbzhkaHbLakoqat","-33.91400146","18.41290283","anonymous","EN",67,"electricity consumption","wiper on","gps on gte 1","h0v0",6,"medium","H","E","H","WHAT_Qn",51.15,56.78,51.3,1,277,"H","WHAT_Qn_H_M","H_M","600d559d03355c51465a7004","3","82.965","93",-41.85,5.391458420049668,"83",-26.22,4.719457274598753,"82",-30.700000000000003,4.946028989515477,"Agree",1,"3","3","3",30
"15/11/2021 10:39","15/11/2021 11:06","IP Address","169.1.87.16","100","1624","True","15/11/2021 11:06","R_AbzhkaHbLakoqat","-33.91400146","18.41290283","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h0v0",9,"hard","E","M","E","WHAT_Ql",29.67,84.11,35.04,1,378,"M","WHAT_Ql_M_H","M_H","600d559d03355c51465a7004","3","148.056","94",-64.33,6.01022037272037,"84",0.10999999999999943,-2.0892673380970908,"42",-6.960000000000001,2.824767853143294,"Neither agree nor disagree",0,"4","4","4",31
"15/11/2021 10:39","15/11/2021 11:06","IP Address","169.1.87.16","100","1624","True","15/11/2021 11:06","R_AbzhkaHbLakoqat","-33.91400146","18.41290283","anonymous","EN",59,"electricity consumption","radio on","wiper on gte 1","h0v0",8,"hard","M","M","M","WHAT_Qn",69.29,64.01,36.62,-1,459,"M","WHAT_Qn_M_H","M_H","600d559d03355c51465a7004","3","83.327","81",-11.709999999999994,3.5649878009598894,"76",-11.989999999999995,3.598722499676621,"60",-23.380000000000003,4.554895775419012,"Neither agree nor disagree",0,"2","3","3",32
"15/11/2021 10:39","15/11/2021 11:06","IP Address","169.1.87.16","100","1624","True","15/11/2021 11:06","R_AbzhkaHbLakoqat","-33.91400146","18.41290283","anonymous","EN",59,"electricity consumption","radio on","wiper on gte 1","h0v0",8,"hard","M","E","M","WHAT_Ql",4.33,14,18.54,-1,324,"E","WHAT_Ql_E_H","E_H","600d559d03355c51465a7004","4","71.94","42",-37.67,5.240123484034022,"31",-17,4.098032082960526,"51",-32.46,5.026136089841673,"Agree",0,"4","4","4",33
"15/11/2021 10:39","15/11/2021 11:06","IP Address","169.1.87.16","100","1624","True","15/11/2021 11:06","R_AbzhkaHbLakoqat","-33.91400146","18.41290283","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h0v0",3,"easy","E","M","E","WHAT_Qn",26.3,42.6,13.33,-1,379,"E","WHAT_Qn_E_E","E_E","600d559d03355c51465a7004","3","86.734","98",-71.7,6.166414182645162,"71",-28.4,4.834154981401319,"33",-19.67,4.307064162255372,"Neither agree nor disagree",0,"3","4","4",34
"15/11/2021 10:39","15/11/2021 11:06","IP Address","169.1.87.16","100","1624","True","15/11/2021 11:06","R_AbzhkaHbLakoqat","-33.91400146","18.41290283","anonymous","EN",67,"electricity consumption","wiper on","gps on gte 1","h0v0",9,"hard","H","E","H","WHAT_Ql",1.28,7.29,19.74,1,486,"E","WHAT_Ql_E_H","E_H","600d559d03355c51465a7004","4","83.487","83",-81.72,6.354822378470853,"33",-25.71,4.691254978650136,"47",-27.26,4.7753139752538125,"Agree",1,"4","4","3",35
"15/11/2021 10:39","15/11/2021 11:07","IP Address","160.19.36.2","100","1654","True","15/11/2021 11:07","R_3FXSzdWDzDn5Vcu","-25.87750244","28.16799927","anonymous","EN",67,"electricity consumption","wiper on","gps on gte 1","h0v0",3,"easy","H","M","H","WHAT_Qn",52.06,56.78,19.63,1,246,"H","WHAT_Qn_H_E","H_E","609867b0b776ee0e3d256324","5","101.492","52",0.060000000000002274,-2.4344028241457574,"60",-3.219999999999999,1.7420062108667358,"17",2.629999999999999,1.4620523187964325,"Neither agree nor disagree",0,"4","4","4",36
"15/11/2021 10:39","15/11/2021 11:07","IP Address","160.19.36.2","100","1654","True","15/11/2021 11:07","R_3FXSzdWDzDn5Vcu","-25.87750244","28.16799927","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h0v0",9,"hard","E","M","E","WHAT_Ql",18.69,85.51,23.59,-1,337,"M","WHAT_Ql_M_H","M_H","609867b0b776ee0e3d256324","5","109.957","25",-6.309999999999999,2.685940148445977,"82",3.510000000000005,1.8619553641448716,"45",-21.41,4.428611418467134,"Disagree",1,"4","5","4",37
"15/11/2021 10:39","15/11/2021 11:07","IP Address","160.19.36.2","100","1654","True","15/11/2021 11:07","R_3FXSzdWDzDn5Vcu","-25.87750244","28.16799927","anonymous","EN",29,"engine temperature","radio on","wiper on gte 1","h0v0",3,"easy","E","E","E","WHAT_Ql",0,24.27,10.9,1,406,"E","WHAT_Ql_E_E","E_E","609867b0b776ee0e3d256324","5","99.342","0",0,-3,"20",4.27,2.1358631653686793,"20",-9.1,3.2055489111730338,"Disagree",0,"5","4","5",38
"15/11/2021 10:39","15/11/2021 11:07","IP Address","160.19.36.2","100","1654","True","15/11/2021 11:07","R_3FXSzdWDzDn5Vcu","-25.87750244","28.16799927","anonymous","EN",59,"electricity consumption","radio on","wiper on gte 1","h0v0",6,"medium","M","E","M","WHAT_Ql",5.52,14,38.06,-1,283,"E","WHAT_Ql_E_M","E_M","609867b0b776ee0e3d256324","5","154.012","7",-1.4800000000000004,0.6825732973475788,"17",-3,1.6438561897747248,"36",2.0600000000000023,1.1276332797258752,"Disagree",1,"4","4","4",39
"15/11/2021 10:39","15/11/2021 11:07","IP Address","160.19.36.2","100","1654","True","15/11/2021 11:07","R_3FXSzdWDzDn5Vcu","-25.87750244","28.16799927","anonymous","EN",29,"engine temperature","radio on","wiper on gte 1","h0v0",8,"hard","E","H","E","WHAT_Qn",31.14,34.69,22.19,1,364,"E","WHAT_Qn_E_H","E_H","609867b0b776ee0e3d256324","4","113.4","30",1.1400000000000006,0.33913738491958606,"35",-0.3100000000000023,-1.2009126939259889,"36",-13.809999999999999,3.800641097329084,"Neither agree nor disagree",0,"4","3","4",40
"15/11/2021 10:39","15/11/2021 11:07","IP Address","160.19.36.2","100","1654","True","15/11/2021 11:07","R_3FXSzdWDzDn5Vcu","-25.87750244","28.16799927","anonymous","EN",29,"engine temperature","radio on","wiper on gte 1","h0v0",6,"medium","E","H","E","WHAT_Ql",25.92,71.6,37.24,1,435,"H","WHAT_Ql_H_M","H_M","609867b0b776ee0e3d256324","5","100.598","15",10.920000000000002,3.4653215135805504,"81",-9.400000000000006,3.2517190926059607,"53",-15.759999999999998,3.9895931849387676,"Disagree",0,"4","4","4",41
"15/11/2021 10:39","15/11/2021 11:07","IP Address","160.19.36.2","100","1654","True","15/11/2021 11:07","R_3FXSzdWDzDn5Vcu","-25.87750244","28.16799927","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",3,"easy","H","M","E","WHAT_Ql",13.33,41.37,27.45,1,298,"M","WHAT_Ql_M_E","M_E","609867b0b776ee0e3d256324","4","89.422","9",4.33,2.1554254317471973,"71",-29.630000000000003,4.895060212689388,"52",-24.55,4.624978179569036,"Agree",1,"4","4","5",42
"15/11/2021 10:39","15/11/2021 11:07","IP Address","160.19.36.2","100","1654","True","15/11/2021 11:07","R_3FXSzdWDzDn5Vcu","-25.87750244","28.16799927","anonymous","EN",29,"engine temperature","radio on","wiper on gte 1","h0v0",9,"hard","E","E","E","WHAT_Qn",29.25,34.69,26.73,1,405,"E","WHAT_Qn_E_H","E_H","609867b0b776ee0e3d256324","5","118.481","30",-0.75,-0.19264507794239588,"35",-0.3100000000000023,-1.2009126939259889,"54",-27.27,4.775840698531255,"Neither agree nor disagree",0,"2","4","4",43
"15/11/2021 10:39","15/11/2021 11:07","IP Address","160.19.36.2","100","1654","True","15/11/2021 11:07","R_3FXSzdWDzDn5Vcu","-25.87750244","28.16799927","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",6,"medium","H","E","E","WHAT_Qn",77.35,76.69,28.61,1,462,"H","WHAT_Qn_H_M","H_M","609867b0b776ee0e3d256324","5","142.459","72",5.349999999999994,2.4528589647138097,"76",0.6899999999999977,-0.2951280355436512,"21",7.609999999999999,2.951401291674311,"Agree",1,"4","4","3",44
"15/11/2021 10:47","15/11/2021 11:19","IP Address","77.102.241.7","100","1926","True","15/11/2021 11:19","R_6xnWdwudje2xgiZ","51.61869812","-0.115402222","anonymous","EN",29,"engine temperature","radio on","wiper on gte 1","h0v0",9,"hard","E","E","E","WHAT_Ql",7.2,24.27,24.69,1,270,"E","WHAT_Ql_E_H","E_H","60ca8ba5df33cf01a47b670a","4","142.995","24",-16.8,4.081083928687635,"30",-5.73,2.5496691707264905,"24",0.6900000000000013,-0.29512803554364486,"Agree",1,"3","5","5",45
"15/11/2021 10:47","15/11/2021 11:19","IP Address","77.102.241.7","100","1926","True","15/11/2021 11:19","R_6xnWdwudje2xgiZ","51.61869812","-0.115402222","anonymous","EN",67,"electricity consumption","wiper on","gps on gte 1","h0v0",9,"hard","H","E","H","WHAT_Qn",48.07,56.78,23.82,1,351,"H","WHAT_Qn_H_H","H_H","60ca8ba5df33cf01a47b670a","0","356.377","38",10.07,3.349789870241872,"61",-4.219999999999999,2.119356177039675,"38",-14.18,3.8384475925484582,"Neither agree nor disagree",0,"1","1","1",46
"15/11/2021 10:47","15/11/2021 11:19","IP Address","77.102.241.7","100","1926","True","15/11/2021 11:19","R_6xnWdwudje2xgiZ","51.61869812","-0.115402222","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h0v0",5,"medium","E","M","E","WHAT_Qn",43.35,42.6,13.03,-1,408,"E","WHAT_Qn_E_M","E_M","60ca8ba5df33cf01a47b670a","0","71.972","43",0.3500000000000014,-1.0740005814437725,"51",-8.399999999999999,3.09169983413681,"7",6.029999999999999,2.6217588567097323,"Neither agree nor disagree",0,"0","0","0",47
"15/11/2021 10:47","15/11/2021 11:19","IP Address","77.102.241.7","100","1926","True","15/11/2021 11:19","R_6xnWdwudje2xgiZ","51.61869812","-0.115402222","anonymous","EN",29,"engine temperature","radio on","wiper on gte 1","h0v0",3,"easy","E","E","E","WHAT_Qn",31.42,34.69,38.5,1,271,"E","WHAT_Qn_E_E","E_E","60ca8ba5df33cf01a47b670a","0","223.371","30",1.4200000000000017,0.6276068381296515,"35",-0.3100000000000023,-1.2009126939259889,"32",6.5,2.727920454563199,"Agree",1,"0","0","3",48
