StartDate,EndDate,Status,IPAddress,Progress,Duration_in_seconds,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,idc,drawnQn,drawnQl,queryString,flips,nMasks,dMask,dComplex_Qn,dComplex_Ql,dComplex_Where,focus,bslnA1,bslnA2,bslnA3,bslnB,cntrQ,dComplex_focus,info_focus_dComplex_dMask,info_dComplex_dMask,trustB,t,answerA1,diffA1,log_diffA1,answerA2,diffA2,log_diffA2,answerA3,diffA3,log_diffA3,answerB,correctB,trustA1,trustA2,trustA3,uniqueCntrQuestion
"15/11/2021 14:00","15/11/2021 14:16","IP Address","124.176.50.45","100","986","True","15/11/2021 14:16","R_2DZhsugGTzRu4kr","-27.46789551","153.0325012","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h0v0",3,"easy","E","E","E","WHAT_Ql",10.28,78.73,31.54,-1,244,"E","WHAT_Ql_E_E","E_E","2","105.909","20",-9.72,3.299391206126829,"78",0.730000000000004,-0.22600367488882012,"30",1.5399999999999991,0.7355221772965367,"Neither agree nor disagree",0,"2","3","0",0
"15/11/2021 14:00","15/11/2021 14:16","IP Address","124.176.50.45","100","986","True","15/11/2021 14:16","R_2DZhsugGTzRu4kr","-27.46789551","153.0325012","anonymous","EN",67,"electricity consumption","wiper on","gps on gte 1","h0v0",9,"hard","H","E","H","WHAT_Qn",48.07,56.78,23.82,1,351,"H","WHAT_Qn_H_H","H_H","1","28.071","36",12.07,3.6082178530214595,"53",3.780000000000001,1.965322548367255,"38",-14.18,3.8384475925484582,"Neither agree nor disagree",0,"1","1","1",1
"15/11/2021 14:00","15/11/2021 14:16","IP Address","124.176.50.45","100","986","True","15/11/2021 14:16","R_2DZhsugGTzRu4kr","-27.46789551","153.0325012","anonymous","EN",59,"electricity consumption","radio on","wiper on gte 1","h0v0",8,"hard","M","M","M","WHAT_Qn",71.72,64.01,22.38,1,418,"M","WHAT_Qn_M_H","M_H","1","36.013","24",47.72,5.580296259888939,"32",32.010000000000005,5.006073567261894,"70",-47.620000000000005,5.5772777525823525,"Neither agree nor disagree",0,"0","1","1",2
"15/11/2021 14:00","15/11/2021 14:16","IP Address","124.176.50.45","100","986","True","15/11/2021 14:16","R_2DZhsugGTzRu4kr","-27.46789551","153.0325012","anonymous","EN",67,"electricity consumption","wiper on","gps on gte 1","h0v0",6,"medium","H","E","H","WHAT_Qn",51.15,56.78,51.3,1,277,"H","WHAT_Qn_H_M","H_M","0","137.174","55",-3.8500000000000014,1.9909548603969935,"65",-8.219999999999999,3.060912049587874,"66",-14.700000000000003,3.8899601996586415,"Neither agree nor disagree",0,"1","1","4",3
"15/11/2021 14:00","15/11/2021 14:16","IP Address","124.176.50.45","100","986","True","15/11/2021 14:16","R_2DZhsugGTzRu4kr","-27.46789551","153.0325012","anonymous","EN",59,"electricity consumption","radio on","wiper on gte 1","h0v0",3,"easy","M","M","M","WHAT_Qn",75.46,64.01,19.18,1,354,"M","WHAT_Qn_M_E","M_E","0","34.278","55",20.459999999999994,4.363521543546544,"40",24.010000000000005,4.593054921669878,"35",-15.82,3.9950321924775363,"Neither agree nor disagree",0,"1","0","0",4
"15/11/2021 14:00","15/11/2021 14:16","IP Address","124.176.50.45","100","986","True","15/11/2021 14:16","R_2DZhsugGTzRu4kr","-27.46789551","153.0325012","anonymous","EN",67,"electricity consumption","wiper on","gps on gte 1","h0v0",9,"hard","H","H","H","WHAT_Ql",1.93,21.24,16.73,1,445,"H","WHAT_Ql_H_H","H_H","1","22.13","39",-37.07,5.217036792564098,"24",-2.7600000000000016,1.5285713188707586,"28",-11.27,3.5103290194905723,"Neither agree nor disagree",0,"0","0","1",5
"15/11/2021 14:00","15/11/2021 14:16","IP Address","124.176.50.45","100","986","True","15/11/2021 14:16","R_2DZhsugGTzRu4kr","-27.46789551","153.0325012","anonymous","EN",67,"electricity consumption","wiper on","gps on gte 1","h0v0",6,"medium","H","M","H","WHAT_Qn",47.3,56.78,25.13,1,310,"H","WHAT_Qn_H_M","H_M","1","64.193","36",11.299999999999997,3.514122260170707,"57",-0.21999999999999886,-1.5353317329965603,"20",5.129999999999999,2.3936907641874536,"Neither agree nor disagree",0,"1","1","2",6
"15/11/2021 14:00","15/11/2021 14:16","IP Address","124.176.50.45","100","986","True","15/11/2021 14:16","R_2DZhsugGTzRu4kr","-27.46789551","153.0325012","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h0v0",3,"easy","E","M","E","WHAT_Qn",26.3,42.6,13.33,-1,379,"E","WHAT_Qn_E_E","E_E","1","29.712","34",-7.699999999999999,2.968090752045256,"48",-5.399999999999999,2.4659744645040687,"67",-53.67,5.749400181973651,"Neither agree nor disagree",0,"1","2","1",7
"15/11/2021 14:00","15/11/2021 14:16","IP Address","124.176.50.45","100","986","True","15/11/2021 14:16","R_2DZhsugGTzRu4kr","-27.46789551","153.0325012","anonymous","EN",59,"electricity consumption","radio on","wiper on gte 1","h0v0",3,"easy","M","M","M","WHAT_Ql",0.19,15.58,7.29,-1,460,"M","WHAT_Ql_M_E","M_E","1","90.162","20",-19.81,4.317231700222606,"35",-19.42,4.288727679514566,"30",-22.71,4.51317488460363,"Neither agree nor disagree",0,"3","3","1",8
"15/11/2021 13:57","15/11/2021 14:20","IP Address","82.31.69.96","100","1392","True","15/11/2021 14:20","R_ZwxOkHCP2410fUl","53.15530396","-0.62159729","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",6,"medium","H","M","E","WHAT_Qn",84.3,76.69,19.89,-1,256,"H","WHAT_Qn_H_M","H_M","3","84.548","85",-0.7000000000000028,-0.27753397552890396,"72",4.689999999999998,2.267535798068734,"18",1.8900000000000006,1.0107798387532432,"Disagree",1,"4","4","5",9
"15/11/2021 13:57","15/11/2021 14:20","IP Address","82.31.69.96","100","1392","True","15/11/2021 14:20","R_ZwxOkHCP2410fUl","53.15530396","-0.62159729","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",3,"easy","H","M","E","WHAT_Ql",8.62,58.43,10.19,-1,327,"M","WHAT_Ql_M_E","M_E","3","60","10",-1.3800000000000008,0.589763486984978,"10",48.43,5.601547961155605,"10",0.1899999999999995,-1.6665762662748105,"Disagree",1,"3","3","3",10
"15/11/2021 13:57","15/11/2021 14:20","IP Address","82.31.69.96","100","1392","True","15/11/2021 14:20","R_ZwxOkHCP2410fUl","53.15530396","-0.62159729","anonymous","EN",29,"engine temperature","radio on","wiper on gte 1","h0v0",3,"easy","E","E","E","WHAT_Ql",0,24.27,10.9,1,406,"E","WHAT_Ql_E_E","E_E","4","84.418","0",0,-3,"24",0.2699999999999996,-1.3400754415976233,"17",-6.1,2.6380738371807184,"Disagree",0,"5","5","5",11
"15/11/2021 13:57","15/11/2021 14:20","IP Address","82.31.69.96","100","1392","True","15/11/2021 14:20","R_ZwxOkHCP2410fUl","53.15530396","-0.62159729","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",9,"hard","H","E","E","WHAT_Qn",70.77,76.69,20.7,-1,297,"H","WHAT_Qn_H_H","H_H","3","149.704","68",2.769999999999996,1.53356334821451,"72",4.689999999999998,2.267535798068734,"33",-12.3,3.6351739466749238,"Neither agree nor disagree",0,"4","4","4",12
"15/11/2021 13:57","15/11/2021 14:20","IP Address","82.31.69.96","100","1392","True","15/11/2021 14:20","R_ZwxOkHCP2410fUl","53.15530396","-0.62159729","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h0v0",9,"hard","E","M","E","WHAT_Ql",29.67,84.11,35.04,1,378,"M","WHAT_Ql_M_H","M_H","4","85.122","30",-0.3299999999999983,-1.1360615495760338,"85",-0.8900000000000006,0.02147972741045234,"38",-2.960000000000001,1.6252704893746936,"Disagree",0,"4","5","4",13
"15/11/2021 13:57","15/11/2021 14:20","IP Address","82.31.69.96","100","1392","True","15/11/2021 14:20","R_ZwxOkHCP2410fUl","53.15530396","-0.62159729","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",3,"easy","H","M","E","WHAT_Qn",80.22,76.69,38.14,1,433,"H","WHAT_Qn_H_E","H_E","3","72.291","80",0.21999999999999886,-1.5353317329965603,"72",4.689999999999998,2.267535798068734,"32",6.140000000000001,2.6473145095471358,"Disagree",0,"4","4","5",14
"15/11/2021 13:57","15/11/2021 14:20","IP Address","82.31.69.96","100","1392","True","15/11/2021 14:20","R_ZwxOkHCP2410fUl","53.15530396","-0.62159729","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h0v0",6,"medium","E","M","E","WHAT_Ql",14.95,84.11,17.28,-1,304,"M","WHAT_Ql_M_M","M_M","2","150.253","18",-3.0500000000000007,1.6667565918848037,"20",64.11,6.005287693907865,"22",-4.719999999999999,2.276496665640356,"Disagree",1,"1","4","4",15
"15/11/2021 13:57","15/11/2021 14:20","IP Address","82.31.69.96","100","1392","True","15/11/2021 14:20","R_ZwxOkHCP2410fUl","53.15530396","-0.62159729","anonymous","EN",29,"engine temperature","radio on","wiper on gte 1","h0v0",9,"hard","E","E","E","WHAT_Qn",29.25,34.69,26.73,1,405,"E","WHAT_Qn_E_H","E_H","3","129.885","27",2.25,1.2479275134435854,"32",2.6899999999999977,1.4931349223055037,"20",6.73,2.777156666004501,"Neither agree nor disagree",0,"3","3","4",16
"15/11/2021 13:57","15/11/2021 14:20","IP Address","82.31.69.96","100","1392","True","15/11/2021 14:20","R_ZwxOkHCP2410fUl","53.15530396","-0.62159729","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h0v0",9,"hard","E","M","E","WHAT_Qn",49.46,42.6,33.03,-1,472,"E","WHAT_Qn_E_H","E_H","2","147.817","62",-12.54,3.6627751719377764,"42",0.6000000000000014,-0.4639470997597874,"27",6.030000000000001,2.6217588567097327,"Agree",0,"4","4","4",17
