session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
61913129ddd1413b95fde63e,5f4e38891c7d04b33027d354,APPROVED,2021-11-14 15:54:18.752000,2021-11-14 16:15:20.659000,1261.907,24,187,0,100,2021-11-14 23:00:57.875000,78C7C056,Norway,United Kingdom,Full-Time,English,Norway,Male,No
619131429357fb5985170a4e,5a7d01a4b093f80001a79252,APPROVED,2021-11-14 15:54:45.489000,2021-11-14 16:17:10.882000,1345.393,23,69,0,100,2021-11-14 23:00:57.947000,78C7C056,Nepal,United States,Unemployed (and job seeking),English,United States,Male,Yes
6191320ccae8e8c166daeb5f,5a667da431b87a0001c72055,APPROVED,2021-11-14 15:58:07.656000,2021-11-14 16:26:41.361000,1713.705,40,343,1,100,2021-11-14 23:00:58.035000,78C7C056,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
6191322c2419398741f66961,6080452be514e0591b205b3c,APPROVED,2021-11-14 15:58:36.368000,2021-11-14 16:27:06.233000,1709.865,27,41,0,100,2021-11-14 23:00:58.120000,78C7C056,South Africa,South Africa,DATA EXPIRED,English,South Africa,Male,DATA EXPIRED
619132f7e34716fca846c3a8,602fa684fc65e0cb663c1970,APPROVED,2021-11-14 16:02:03.797000,2021-11-14 16:24:37.524000,1353.727,24,52,0,100,2021-11-14 23:01:02.969000,78C7C056,India,Netherlands,Part-Time,English,India,Female,Yes
6191330ee06aeae6f0ca230e,60dcda8692f09f402fad8566,APPROVED,2021-11-14 16:02:22.718000,2021-11-14 16:16:59.742000,877.024,25,70,0,100,2021-11-14 23:00:58.214000,78C7C056,Ireland,Ireland,Full-Time,English,Ireland,Male,No
619133963d9a227aca57123b,5f978a073b6544160389303e,APPROVED,2021-11-14 16:04:38.001000,2021-11-14 16:23:44.474000,1146.473,25,227,0,100,2021-11-14 23:00:58.287000,78C7C056,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
619133b21cb90315cd244cbe,60f814e0033741427e0b8eae,RETURNED,2021-11-14 16:05:06.520000,,79017.519942,40,50,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619135052a14d4ff447d9f9b,5e919b73429c2b4cf72b765f,RETURNED,2021-11-14 16:10:52.618000,,78671.442653,21,193,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6191354937b42a1c2e63d695,5e332dec41d1cd30b905bdfe,APPROVED,2021-11-14 16:12:32.611000,2021-11-14 16:41:27.456000,1734.845,33,322,1,100,2021-11-14 23:00:58.408000,78C7C056,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
6191356836add65c14e48920,5a9c7b2c777df2000160116b,RETURNED,2021-11-14 16:12:29.661000,,78574.445677,48,463,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619135a3898bf0201a64fa51,5edc20443467e28ec4e30f93,REJECTED,2021-11-14 16:13:36.694000,2021-11-14 16:20:17.533000,400.839,21,236,2,99,2021-11-14 20:25:42.159000,78C7C056,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
619135c6a690175273f389ff,5d4a35d65407dc001ab30a39,APPROVED,2021-11-14 16:14:00.285000,2021-11-14 16:27:58.718000,838.433,29,457,2,100,2021-11-14 23:00:58.491000,78C7C056,United States,United States,Full-Time,English,United States,Male,No
61913627e695c3e59b430055,5eeb32c541b66f01379faff7,RETURNED,2021-11-14 16:15:37.037000,,78387.130141,19,104,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619136c0c5919546a6f0e140,6037b78463084b07189c5d61,APPROVED,2021-11-14 16:18:19.515000,2021-11-14 16:37:49.057000,1169.542,25,47,0,100,2021-11-14 23:00:58.577000,78C7C056,South Africa,South Africa,Full-Time,English,South Africa,Male,No
619136d84eee021cd242b76e,5f85f1eb213ac50ec945eca6,TIMED-OUT,2021-11-14 16:18:32.961000,,78211.242357,27,80,1,100,,,South Africa,South Africa,DATA EXPIRED,English,South Africa,Male,DATA EXPIRED
619136f401388146019a1f24,5dd64964181abc5e60f61802,APPROVED,2021-11-14 16:19:05.207000,2021-11-14 16:44:05.525000,1500.318,46,286,1,100,2021-11-14 23:00:58.652000,78C7C056,Australia,Australia,Full-Time,English,Australia,Male,No
61913725ba41041c3628582a,60659a34f0e6f026f5311864,APPROVED,2021-11-14 16:19:55.220000,2021-11-14 16:51:11.831000,1876.611,19,61,1,100,2021-11-14 23:00:58.725000,78C7C056,Ireland,Ireland,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,Ireland,Male,Yes
