"","mean_CI","low_CI","high_CI","category_combination","X5","question","orderCategoryCombination","filterType","filterValue","significantDifference","sizeSignificantDifference"
"36",-0.520121014705444,-1.23627035082052,0.189460137715409,"focus: WHAT_Qn-WHERE","","log_diffA3","focus: WHAT_Qn-WHERE","p",10,FALSE,0
"37",1.36607507251492,0.914878992869552,1.81183160113104,"focus,WHAT_Ql","","log_diffA1","focus: WHAT_Ql","p",15,NA,NA
"38",1.78316692930285,1.28328239666606,2.28535263742824,"focus,WHAT_Qn","","log_diffA1","focus: WHAT_Qn","p",15,NA,NA
"39",2.58379480580903,2.05086465886534,3.11096240326728,"focus,WHERE","","log_diffA1","focus: WHERE","p",15,NA,NA
"40",2.03763831571789,1.58955618411896,2.47777975727509,"focus,WHAT_Ql","","log_diffA2","focus: WHAT_Ql","p",15,NA,NA
"41",2.08334858028104,1.74284883323769,2.43081663883573,"focus,WHAT_Qn","","log_diffA2","focus: WHAT_Qn","p",15,NA,NA
"42",3.13684068707716,2.67222628530551,3.59653446158127,"focus,WHERE","","log_diffA2","focus: WHERE","p",15,NA,NA
"43",1.48279346637359,0.972309305366028,1.9867572039759,"focus,WHAT_Ql","","log_diffA3","focus: WHAT_Ql","p",15,NA,NA
"44",1.30139251487719,0.791999094877948,1.80194102225345,"focus,WHAT_Qn","","log_diffA3","focus: WHAT_Qn","p",15,NA,NA
"45",1.86625636411803,1.37523001222789,2.35064052868908,"focus,WHERE","","log_diffA3","focus: WHERE","p",15,NA,NA
"46",-0.349276097901851,-1.04976326247472,0.340408284577769,"focus: WHAT_Ql-WHAT_Qn","","log_diffA1","focus: WHAT_Ql-WHAT_Qn","p",15,FALSE,0
"47",-1.02667171386887,-1.92148611578499,-0.135239018177349,"focus: WHAT_Ql-WHERE","","log_diffA1","focus: WHAT_Ql-WHERE","p",15,TRUE,1
"48",-0.584198361741968,-1.41822845372253,0.25352214905271,"focus: WHAT_Qn-WHERE","","log_diffA1","focus: WHAT_Qn-WHERE","p",15,FALSE,0
"49",-0.0706060220659218,-0.606730508763586,0.461497218293107,"focus: WHAT_Ql-WHAT_Qn","","log_diffA2","focus: WHAT_Ql-WHAT_Qn","p",15,FALSE,0
"50",-1.135097387178,-1.75447387511691,-0.511728392291579,"focus: WHAT_Ql-WHERE","","log_diffA2","focus: WHAT_Ql-WHERE","p",15,TRUE,1
"51",-0.991914840845172,-1.58944324993812,-0.402312756493612,"focus: WHAT_Qn-WHERE","","log_diffA2","focus: WHAT_Qn-WHERE","p",15,TRUE,1
"52",0.396440503744904,-0.340767281941512,1.14111484618149,"focus: WHAT_Ql-WHAT_Qn","","log_diffA3","focus: WHAT_Ql-WHAT_Qn","p",15,FALSE,0
"53",-0.146942970626256,-0.823996077604126,0.534823176770192,"focus: WHAT_Ql-WHERE","","log_diffA3","focus: WHAT_Ql-WHERE","p",15,FALSE,0
"54",-0.470682032719576,-1.20322241321715,0.266736927496586,"focus: WHAT_Qn-WHERE","","log_diffA3","focus: WHAT_Qn-WHERE","p",15,FALSE,0
"55",1.50855081309783,0.981219955501825,2.03286838063374,"focus,WHAT_Ql","","log_diffA1","focus: WHAT_Ql","p",20,NA,NA
"56",1.87578242721419,1.27170732416819,2.46047230962298,"focus,WHAT_Qn","","log_diffA1","focus: WHAT_Qn","p",20,NA,NA
"57",2.57485072103958,2.01845913980227,3.13717187482138,"focus,WHERE","","log_diffA1","focus: WHERE","p",20,NA,NA
"58",2.00970200813144,1.51615766757522,2.5049561178338,"focus,WHAT_Ql","","log_diffA2","focus: WHAT_Ql","p",20,NA,NA
"59",2.15164012764009,1.71490807553054,2.59022874020671,"focus,WHAT_Qn","","log_diffA2","focus: WHAT_Qn","p",20,NA,NA
"60",3.12706580646336,2.6132014364494,3.6382453070111,"focus,WHERE","","log_diffA2","focus: WHERE","p",20,NA,NA
"61",1.62295280691836,1.03157307252264,2.21262610320014,"focus,WHAT_Ql","","log_diffA3","focus: WHAT_Ql","p",20,NA,NA
