"","mean_CI","low_CI","high_CI","category_combination","X5","question","orderCategoryCombination","filterType","filterValue","significantDifference","sizeSignificantDifference"
"38",0.390243902439024,0.240255078394336,0.538291263069078,"focus,WHAT_Qn","","reverseB","focus: WHAT_Qn","p",40,NA,NA
"39",0.452380952380952,0.301880733798556,0.603043075725254,"focus,WHERE","","reverseB","focus: WHERE","p",40,NA,NA
"40",0.0487804878048781,-0.154078339777489,0.251107608070172,"focus: WHAT_Ql-WHAT_Qn","","reverseB","focus: WHAT_Ql-WHAT_Qn","p",40,FALSE,0
"41",-0.0238095238095238,-0.245823635999514,0.200152207428085,"focus: WHAT_Ql-WHERE","","reverseB","focus: WHAT_Ql-WHERE","p",40,FALSE,0
"42",-0.0487804878048781,-0.271991350074788,0.175079154952837,"focus: WHAT_Qn-WHERE","","reverseB","focus: WHAT_Qn-WHERE","p",40,FALSE,0
"43",0.423728813559322,0.298223256673124,0.551200472140435,"focus,WHAT_Ql","","reverseB","focus: WHAT_Ql","p",45,NA,NA
"44",0.375,0.225951462153913,0.524853537846087,"focus,WHAT_Qn","","reverseB","focus: WHAT_Qn","p",45,NA,NA
"45",0.439024390243902,0.285589082395903,0.590879210287024,"focus,WHERE","","reverseB","focus: WHERE","p",45,NA,NA
"46",0.05,-0.166675588785646,0.268925588785646,"focus: WHAT_Ql-WHAT_Qn","","reverseB","focus: WHAT_Ql-WHAT_Qn","p",45,FALSE,0
"47",-0.024390243902439,-0.242155750468446,0.193380140712349,"focus: WHAT_Ql-WHERE","","reverseB","focus: WHAT_Ql-WHERE","p",45,FALSE,0
"48",-0.05,-0.288884629545627,0.188964629545627,"focus: WHAT_Qn-WHERE","","reverseB","focus: WHAT_Qn-WHERE","p",45,FALSE,0
"49",0.454545454545455,0.32133931884403,0.585929772065061,"focus,WHAT_Ql","","reverseB","focus: WHAT_Ql","p",50,NA,NA
"50",0.394736842105263,0.237795839527375,0.550025213104204,"focus,WHAT_Qn","","reverseB","focus: WHAT_Qn","p",50,NA,NA
"51",0.447368421052632,0.287270201951497,0.603203482259029,"focus,WHERE","","reverseB","focus: WHERE","p",50,NA,NA
"52",0.0526315789473684,-0.188050345616569,0.291992450879727,"focus: WHAT_Ql-WHAT_Qn","","reverseB","focus: WHAT_Ql-WHAT_Qn","p",50,FALSE,0
"53",0,-0.229184855391605,0.228442750128447,"focus: WHAT_Ql-WHERE","","reverseB","focus: WHAT_Ql-WHERE","p",50,FALSE,0
"54",-0.0526315789473684,-0.304683358410131,0.201288621568026,"focus: WHAT_Qn-WHERE","","reverseB","focus: WHAT_Qn-WHERE","p",50,FALSE,0
