"","mean_CI","low_CI","high_CI","category_combination","focus","question","orderCategoryCombination","filterType","filterValue","X5","significantDifference","sizeSignificantDifference"
"62",2.55157393560748,1.71799366788227,3.37757805730112,"dComplex_focus,M","WHERE","log_diffA1","focus complexity: Medium","p",10,NA,NA,NA
"63",3.13183664677352,2.58376121377427,3.68077584012816,"dComplex_focus,H","WHERE","log_diffA1","focus complexity: Hard","p",10,NA,NA,NA
"64",1.17568531881108,0.282246574792086,2.07206281256321,"dComplex_focus,E","WHAT_Ql","log_diffA2","focus complexity: Easy","p",10,NA,NA,NA
"65",2.11517673851422,1.47183465467485,2.76711905897818,"dComplex_focus,M","WHAT_Ql","log_diffA2","focus complexity: Medium","p",10,NA,NA,NA
"66",2.21602011136252,1.64682716227365,2.79204848095751,"dComplex_focus,H","WHAT_Ql","log_diffA2","focus complexity: Hard","p",10,NA,NA,NA
"67",2.09664700670313,1.5805536692927,2.607820484487,"dComplex_focus,E","WHAT_Qn","log_diffA2","focus complexity: Easy","p",10,NA,NA,NA
"68",2.19610308174779,1.66757102676062,2.72105916057828,"dComplex_focus,M","WHAT_Qn","log_diffA2","focus complexity: Medium","p",10,NA,NA,NA
"69",2.08430900506228,1.48954061297845,2.69072767646102,"dComplex_focus,H","WHAT_Qn","log_diffA2","focus complexity: Hard","p",10,NA,NA,NA
"70",3.3675491309836,2.69445871512312,4.0360280579395,"dComplex_focus,E","WHERE","log_diffA2","focus complexity: Easy","p",10,NA,NA,NA
"71",3.42324025697283,2.76229701696659,4.08182601362823,"dComplex_focus,M","WHERE","log_diffA2","focus complexity: Medium","p",10,NA,NA,NA
"72",2.58995930744138,1.85838217072852,3.32292576207464,"dComplex_focus,H","WHERE","log_diffA2","focus complexity: Hard","p",10,NA,NA,NA
"73",1.30791813366818,0.198606092638671,2.41567000924794,"dComplex_focus,E","WHAT_Ql","log_diffA3","focus complexity: Easy","p",10,NA,NA,NA
"74",1.86009404359633,1.10706658707712,2.61265931670825,"dComplex_focus,M","WHAT_Ql","log_diffA3","focus complexity: Medium","p",10,NA,NA,NA
"75",1.28792788626104,0.586341509258244,1.98294241941986,"dComplex_focus,H","WHAT_Ql","log_diffA3","focus complexity: Hard","p",10,NA,NA,NA
"76",1.31900652492718,0.334713106763423,2.29230867174776,"dComplex_focus,E","WHAT_Qn","log_diffA3","focus complexity: Easy","p",10,NA,NA,NA
"77",0.336106076490514,-0.463670687239332,1.13662307654108,"dComplex_focus,M","WHAT_Qn","log_diffA3","focus complexity: Medium","p",10,NA,NA,NA
"78",1.89418225236516,1.16012071365015,2.62966099220332,"dComplex_focus,H","WHAT_Qn","log_diffA3","focus complexity: Hard","p",10,NA,NA,NA
"79",1.85129282974126,0.969795136770972,2.72462025707812,"dComplex_focus,E","WHERE","log_diffA3","focus complexity: Easy","p",10,NA,NA,NA
"80",1.74629395281721,1.10286206357953,2.39513399757202,"dComplex_focus,M","WHERE","log_diffA3","focus complexity: Medium","p",10,NA,NA,NA
"81",2.20147601737126,1.37995173167377,3.02495865808839,"dComplex_focus,H","WHERE","log_diffA3","focus complexity: Hard","p",10,NA,NA,NA
"82",-0.536890414159064,-2.02913113441039,0.958847777415294,"dComplex_focus,E_M","WHAT_Ql","log_diffA1","focus complexity: Easy-Medium","p",10,"",FALSE,0
"83",-0.393557629369201,-1.67824247139461,0.870704436508907,"dComplex_focus,E_H","WHAT_Ql","log_diffA1","focus complexity: Easy-Hard","p",10,"",FALSE,0
"84",0.207440598612688,-0.799706088332356,1.20012294822652,"dComplex_focus,M_H","WHAT_Ql","log_diffA1","focus complexity: Medium-Hard","p",10,"",FALSE,0
"85",0.123798804510234,-0.894538794915219,1.12928630059327,"dComplex_focus,E_M","WHAT_Qn","log_diffA1","focus complexity: Easy-Medium","p",10,"",FALSE,0
"86",-0.108292480909401,-1.49868511692262,1.28600496364625,"dComplex_focus,E_H","WHAT_Qn","log_diffA1","focus complexity: Easy-Hard","p",10,"",FALSE,0
"87",-0.276288211412488,-1.68060408319034,1.12976457351456,"dComplex_focus,M_H","WHAT_Qn","log_diffA1","focus complexity: Medium-Hard","p",10,"",FALSE,0
"88",-1.20904508897552,-2.76558193754171,0.348804089883288,"dComplex_focus,E_M","WHERE","log_diffA1","focus complexity: Easy-Medium","p",10,"",FALSE,0
"89",-1.6807258551688,-3.18331731633999,-0.171608953440921,"dComplex_focus,E_H","WHERE","log_diffA1","focus complexity: Easy-Hard","p",10,"",TRUE,1
"90",-0.657662831708723,-1.66483616173465,0.338051547739642,"dComplex_focus,M_H","WHERE","log_diffA1","focus complexity: Medium-Hard","p",10,"",FALSE,0
"91",-0.760394259110448,-1.69799197836133,0.178403502812363,"dComplex_focus,E_M","WHAT_Ql","log_diffA2","focus complexity: Easy-Medium","p",10,"",FALSE,0
"92",-1.00127529013491,-2.01936030241917,0.0314997188666248,"dComplex_focus,E_H","WHAT_Ql","log_diffA2","focus complexity: Easy-Hard","p",10,"",FALSE,0
